"PT_NUMBER","PLANT","SRC_UNIT","NUCLIDE","ACTIVITY","ACT_UNITS","Max0Avg1Sum2","NUCTYPEIMPTYPE","SOURCE","STARTDATE","ENDDATE","DURATION_MIN","FLOW_RATE","FLOW_UNITS","REL_VOL","REL_UNITS","RELEASE_SOURCE","DISCHARGE_POINT","REL_MODE_OR_DIL","IS_MDA","BATCHORCONT","ALLOCATION_PERCENT"
2016047,"Quad Cities","Unit 1","KR-87","1.04E-05","uCi/cc","","","",2/3/2016 5:55:00,2/10/2016 5:43:00,10068.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016047,"Quad Cities","Unit 1","KR-88","6.34E-06","uCi/cc","","","",2/3/2016 5:55:00,2/10/2016 5:43:00,10068.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016047,"Quad Cities","Unit 1","XE-133","6.34E-07","uCi/cc","","","",2/3/2016 5:55:00,2/10/2016 5:43:00,10068.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016047,"Quad Cities","Unit 1","XE-135","8.47E-06","uCi/cc","","","",2/3/2016 5:55:00,2/10/2016 5:43:00,10068.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016047,"Quad Cities","Unit 1","XE-135M","8.33E-05","uCi/cc","","","",2/3/2016 5:55:00,2/10/2016 5:43:00,10068.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016047,"Quad Cities","Unit 1","XE-138","3.28E-04","uCi/cc","","","",2/3/2016 5:55:00,2/10/2016 5:43:00,10068.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016048,"Quad Cities","Unit 2","AR-41","6.06E-07","uCi/cc","","","",2/3/2016 8:55:00,2/10/2016 5:50:00,9895.00,"2.10E+01","cfm","2.08E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016048,"Quad Cities","Unit 2","KR-85M","4.99E-07","uCi/cc","","","",2/3/2016 8:55:00,2/10/2016 5:50:00,9895.00,"2.10E+01","cfm","2.08E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016048,"Quad Cities","Unit 2","KR-87","3.88E-06","uCi/cc","","","",2/3/2016 8:55:00,2/10/2016 5:50:00,9895.00,"2.10E+01","cfm","2.08E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016048,"Quad Cities","Unit 2","KR-88","2.08E-06","uCi/cc","","","",2/3/2016 8:55:00,2/10/2016 5:50:00,9895.00,"2.10E+01","cfm","2.08E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016048,"Quad Cities","Unit 2","XE-133","2.15E-07","uCi/cc","","","",2/3/2016 8:55:00,2/10/2016 5:50:00,9895.00,"2.10E+01","cfm","2.08E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016048,"Quad Cities","Unit 2","XE-135","2.99E-06","uCi/cc","","","",2/3/2016 8:55:00,2/10/2016 5:50:00,9895.00,"2.10E+01","cfm","2.08E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016048,"Quad Cities","Unit 2","XE-135M","2.84E-05","uCi/cc","","","",2/3/2016 8:55:00,2/10/2016 5:50:00,9895.00,"2.10E+01","cfm","2.08E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016048,"Quad Cities","Unit 2","XE-138","1.13E-04","uCi/cc","","","",2/3/2016 8:55:00,2/10/2016 5:50:00,9895.00,"2.10E+01","cfm","2.08E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016049,"Quad Cities","Unit 1","I-131","4.41E-13","uCi/cc","","","",2/2/2016 7:49:00,2/9/2016 9:12:00,10163.00,"3.52E+05","cfm","3.58E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016049,"Quad Cities","Unit 1","I-133","4.55E-13","uCi/cc","","","",2/2/2016 7:49:00,2/9/2016 9:12:00,10163.00,"3.52E+05","cfm","3.58E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016055,"Quad Cities","Unit 1","AR-41","6.91E-07","uCi/cc","","","",2/10/2016 5:43:00,2/17/2016 8:09:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016055,"Quad Cities","Unit 1","KR-85M","1.69E-06","uCi/cc","","","",2/10/2016 5:43:00,2/17/2016 8:09:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016055,"Quad Cities","Unit 1","KR-87","1.16E-05","uCi/cc","","","",2/10/2016 5:43:00,2/17/2016 8:09:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016055,"Quad Cities","Unit 1","KR-88","7.14E-06","uCi/cc","","","",2/10/2016 5:43:00,2/17/2016 8:09:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016055,"Quad Cities","Unit 1","XE-133","5.91E-07","uCi/cc","","","",2/10/2016 5:43:00,2/17/2016 8:09:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016055,"Quad Cities","Unit 1","XE-135","1.01E-05","uCi/cc","","","",2/10/2016 5:43:00,2/17/2016 8:09:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016055,"Quad Cities","Unit 1","XE-135M","7.74E-05","uCi/cc","","","",2/10/2016 5:43:00,2/17/2016 8:09:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016055,"Quad Cities","Unit 1","XE-138","2.95E-04","uCi/cc","","","",2/10/2016 5:43:00,2/17/2016 8:09:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016056,"Quad Cities","Unit 2","AR-41","1.05E-06","uCi/cc","","","",2/10/2016 5:50:00,2/17/2016 8:16:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016056,"Quad Cities","Unit 2","KR-85M","4.96E-07","uCi/cc","","","",2/10/2016 5:50:00,2/17/2016 8:16:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016056,"Quad Cities","Unit 2","KR-87","3.27E-06","uCi/cc","","","",2/10/2016 5:50:00,2/17/2016 8:16:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016056,"Quad Cities","Unit 2","KR-88","1.97E-06","uCi/cc","","","",2/10/2016 5:50:00,2/17/2016 8:16:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016056,"Quad Cities","Unit 2","XE-133","2.06E-07","uCi/cc","","","",2/10/2016 5:50:00,2/17/2016 8:16:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016056,"Quad Cities","Unit 2","XE-135","2.83E-06","uCi/cc","","","",2/10/2016 5:50:00,2/17/2016 8:16:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016056,"Quad Cities","Unit 2","XE-135M","2.21E-05","uCi/cc","","","",2/10/2016 5:50:00,2/17/2016 8:16:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016056,"Quad Cities","Unit 2","XE-138","8.63E-05","uCi/cc","","","",2/10/2016 5:50:00,2/17/2016 8:16:00,10226.00,"2.20E+01","cfm","2.25E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016057,"Quad Cities","Unit 1","I-131","2.81E-13","uCi/cc","","","",2/9/2016 9:17:00,2/16/2016 9:34:00,10097.00,"3.66E+05","cfm","3.70E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016063,"Quad Cities","Unit 1","AR-41","6.51E-07","uCi/cc","","","",2/17/2016 8:09:00,2/24/2016 7:25:00,10036.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016063,"Quad Cities","Unit 1","KR-85M","1.58E-06","uCi/cc","","","",2/17/2016 8:09:00,2/24/2016 7:25:00,10036.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016063,"Quad Cities","Unit 1","KR-87","1.11E-05","uCi/cc","","","",2/17/2016 8:09:00,2/24/2016 7:25:00,10036.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016063,"Quad Cities","Unit 1","KR-88","6.66E-06","uCi/cc","","","",2/17/2016 8:09:00,2/24/2016 7:25:00,10036.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016063,"Quad Cities","Unit 1","XE-133","6.81E-07","uCi/cc","","","",2/17/2016 8:09:00,2/24/2016 7:25:00,10036.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016063,"Quad Cities","Unit 1","XE-135","9.21E-06","uCi/cc","","","",2/17/2016 8:09:00,2/24/2016 7:25:00,10036.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016063,"Quad Cities","Unit 1","XE-135M","7.78E-05","uCi/cc","","","",2/17/2016 8:09:00,2/24/2016 7:25:00,10036.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016063,"Quad Cities","Unit 1","XE-138","2.79E-04","uCi/cc","","","",2/17/2016 8:09:00,2/24/2016 7:25:00,10036.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016064,"Quad Cities","Unit 2","AR-41","9.34E-07","uCi/cc","","","",2/17/2016 8:16:00,2/24/2016 7:35:00,10039.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016064,"Quad Cities","Unit 2","KR-85M","4.69E-07","uCi/cc","","","",2/17/2016 8:16:00,2/24/2016 7:35:00,10039.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016064,"Quad Cities","Unit 2","KR-87","3.24E-06","uCi/cc","","","",2/17/2016 8:16:00,2/24/2016 7:35:00,10039.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016064,"Quad Cities","Unit 2","KR-88","1.86E-06","uCi/cc","","","",2/17/2016 8:16:00,2/24/2016 7:35:00,10039.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016064,"Quad Cities","Unit 2","XE-133","2.18E-07","uCi/cc","","","",2/17/2016 8:16:00,2/24/2016 7:35:00,10039.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016064,"Quad Cities","Unit 2","XE-135","2.72E-06","uCi/cc","","","",2/17/2016 8:16:00,2/24/2016 7:35:00,10039.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016064,"Quad Cities","Unit 2","XE-135M","2.09E-05","uCi/cc","","","",2/17/2016 8:16:00,2/24/2016 7:35:00,10039.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016064,"Quad Cities","Unit 2","XE-138","8.56E-05","uCi/cc","","","",2/17/2016 8:16:00,2/24/2016 7:35:00,10039.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016065,"Quad Cities","Unit 1","I-131","6.87E-13","uCi/cc","","","",2/16/2016 9:35:00,2/23/2016 9:10:00,10055.00,"3.65E+05","cfm","3.67E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016065,"Quad Cities","Unit 1","I-133","1.59E-12","uCi/cc","","","",2/16/2016 9:35:00,2/23/2016 9:10:00,10055.00,"3.65E+05","cfm","3.67E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016069,"Quad Cities","Unit 2","CO-60","4.52E-13","uCi/cc","","","",2/16/2016 17:50:00,2/22/2016 15:42:00,8512.00,"9.60E+04","cfm","8.17E+08","cf","Reactor Vent IP Unit 2","Reactor Vent IP Unit 2","mixed","","C",100
2016071,"Quad Cities","Unit 1","AR-41","8.94E-07","uCi/cc","","","",2/24/2016 7:25:00,3/2/2016 7:28:00,10083.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016071,"Quad Cities","Unit 1","KR-85M","1.46E-06","uCi/cc","","","",2/24/2016 7:25:00,3/2/2016 7:28:00,10083.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016071,"Quad Cities","Unit 1","KR-87","1.05E-05","uCi/cc","","","",2/24/2016 7:25:00,3/2/2016 7:28:00,10083.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016071,"Quad Cities","Unit 1","KR-88","6.76E-06","uCi/cc","","","",2/24/2016 7:25:00,3/2/2016 7:28:00,10083.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016071,"Quad Cities","Unit 1","XE-133","5.85E-07","uCi/cc","","","",2/24/2016 7:25:00,3/2/2016 7:28:00,10083.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016071,"Quad Cities","Unit 1","XE-135","8.84E-06","uCi/cc","","","",2/24/2016 7:25:00,3/2/2016 7:28:00,10083.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016071,"Quad Cities","Unit 1","XE-135M","8.18E-05","uCi/cc","","","",2/24/2016 7:25:00,3/2/2016 7:28:00,10083.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016071,"Quad Cities","Unit 1","XE-138","3.12E-04","uCi/cc","","","",2/24/2016 7:25:00,3/2/2016 7:28:00,10083.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016072,"Quad Cities","Unit 2","AR-41","7.65E-07","uCi/cc","","","",2/24/2016 7:35:00,3/2/2016 7:54:00,10099.00,"2.10E+01","cfm","2.12E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016072,"Quad Cities","Unit 2","KR-85M","4.31E-07","uCi/cc","","","",2/24/2016 7:35:00,3/2/2016 7:54:00,10099.00,"2.10E+01","cfm","2.12E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016072,"Quad Cities","Unit 2","KR-87","2.97E-06","uCi/cc","","","",2/24/2016 7:35:00,3/2/2016 7:54:00,10099.00,"2.10E+01","cfm","2.12E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016072,"Quad Cities","Unit 2","KR-88","1.75E-06","uCi/cc","","","",2/24/2016 7:35:00,3/2/2016 7:54:00,10099.00,"2.10E+01","cfm","2.12E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016072,"Quad Cities","Unit 2","XE-133","1.45E-07","uCi/cc","","","",2/24/2016 7:35:00,3/2/2016 7:54:00,10099.00,"2.10E+01","cfm","2.12E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016072,"Quad Cities","Unit 2","XE-135","2.57E-06","uCi/cc","","","",2/24/2016 7:35:00,3/2/2016 7:54:00,10099.00,"2.10E+01","cfm","2.12E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016072,"Quad Cities","Unit 2","XE-135M","1.96E-05","uCi/cc","","","",2/24/2016 7:35:00,3/2/2016 7:54:00,10099.00,"2.10E+01","cfm","2.12E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016072,"Quad Cities","Unit 2","XE-138","7.82E-05","uCi/cc","","","",2/24/2016 7:35:00,3/2/2016 7:54:00,10099.00,"2.10E+01","cfm","2.12E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016073,"Quad Cities","Unit 1","I-133","1.12E-12","uCi/cc","","","",2/23/2016 9:10:00,3/1/2016 9:04:00,10074.00,"3.56E+05","cfm","3.59E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016079,"Quad Cities","Unit 1","AR-41","9.86E-07","uCi/cc","","","",3/2/2016 7:28:00,3/9/2016 7:07:00,10059.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016079,"Quad Cities","Unit 1","KR-85M","1.68E-06","uCi/cc","","","",3/2/2016 7:28:00,3/9/2016 7:07:00,10059.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016079,"Quad Cities","Unit 1","KR-87","1.08E-05","uCi/cc","","","",3/2/2016 7:28:00,3/9/2016 7:07:00,10059.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016079,"Quad Cities","Unit 1","KR-88","7.11E-06","uCi/cc","","","",3/2/2016 7:28:00,3/9/2016 7:07:00,10059.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016079,"Quad Cities","Unit 1","XE-133","6.22E-07","uCi/cc","","","",3/2/2016 7:28:00,3/9/2016 7:07:00,10059.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016079,"Quad Cities","Unit 1","XE-135","9.81E-06","uCi/cc","","","",3/2/2016 7:28:00,3/9/2016 7:07:00,10059.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016079,"Quad Cities","Unit 1","XE-135M","7.23E-05","uCi/cc","","","",3/2/2016 7:28:00,3/9/2016 7:07:00,10059.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016079,"Quad Cities","Unit 1","XE-138","2.69E-04","uCi/cc","","","",3/2/2016 7:28:00,3/9/2016 7:07:00,10059.00,"2.10E+01","cfm","2.11E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016080,"Quad Cities","Unit 2","AR-41","7.01E-07","uCi/cc","","","",3/2/2016 7:54:00,3/9/2016 7:15:00,10041.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016080,"Quad Cities","Unit 2","KR-85M","4.27E-07","uCi/cc","","","",3/2/2016 7:54:00,3/9/2016 7:15:00,10041.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016080,"Quad Cities","Unit 2","KR-87","3.18E-06","uCi/cc","","","",3/2/2016 7:54:00,3/9/2016 7:15:00,10041.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016080,"Quad Cities","Unit 2","KR-88","1.68E-06","uCi/cc","","","",3/2/2016 7:54:00,3/9/2016 7:15:00,10041.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016080,"Quad Cities","Unit 2","XE-133","2.29E-07","uCi/cc","","","",3/2/2016 7:54:00,3/9/2016 7:15:00,10041.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016080,"Quad Cities","Unit 2","XE-135","2.54E-06","uCi/cc","","","",3/2/2016 7:54:00,3/9/2016 7:15:00,10041.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016080,"Quad Cities","Unit 2","XE-135M","1.95E-05","uCi/cc","","","",3/2/2016 7:54:00,3/9/2016 7:15:00,10041.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016080,"Quad Cities","Unit 2","XE-138","7.47E-05","uCi/cc","","","",3/2/2016 7:54:00,3/9/2016 7:15:00,10041.00,"2.20E+01","cfm","2.21E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016081,"Quad Cities","Unit 1","C-14","5.33E-09","uCi/cc","","","",2/1/2016 0:00:00,3/1/2016 0:00:00,41760.00,"3.60E+05","cfm","1.50E+10","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016081,"Quad Cities","Unit 1","H-3","1.41E-08","uCi/cc","","","",2/1/2016 0:00:00,3/1/2016 0:00:00,41760.00,"3.60E+05","cfm","1.50E+10","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016081,"Quad Cities","Unit 1","SR-89","1.52E-13","uCi/cc","","","",2/1/2016 0:00:00,3/1/2016 0:00:00,41760.00,"3.60E+05","cfm","1.50E+10","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016082,"Quad Cities","Unit 1","C-14","3.29E-10","uCi/cc","","","",2/1/2016 0:00:00,3/1/2016 0:00:00,41760.00,"9.18E+04","cfm","3.83E+09","cf","Reactor Vent IP Unit 1","Reactor Vent IP Unit 1","mixed","","C",100
2016082,"Quad Cities","Unit 1","H-3","5.62E-09","uCi/cc","","","",2/1/2016 0:00:00,3/1/2016 0:00:00,41760.00,"9.18E+04","cfm","3.83E+09","cf","Reactor Vent IP Unit 1","Reactor Vent IP Unit 1","mixed","","C",100
2016083,"Quad Cities","Unit 2","C-14","3.19E-10","uCi/cc","","","",2/1/2016 0:00:00,3/1/2016 0:00:00,41760.00,"9.13E+04","cfm","3.81E+09","cf","Reactor Vent IP Unit 2","Reactor Vent IP Unit 2","mixed","","C",100
2016083,"Quad Cities","Unit 2","H-3","5.02E-09","uCi/cc","","","",2/1/2016 0:00:00,3/1/2016 0:00:00,41760.00,"9.13E+04","cfm","3.81E+09","cf","Reactor Vent IP Unit 2","Reactor Vent IP Unit 2","mixed","","C",100
2016084,"Quad Cities","Unit 1","I-133","1.81E-12","uCi/cc","","","",3/1/2016 9:04:00,3/8/2016 9:34:00,10110.00,"3.47E+05","cfm","3.51E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016086,"Quad Cities","Unit 1","CO-60","7.75E-13","uCi/cc","","","",3/1/2016 5:52:00,3/8/2016 7:31:00,10179.00,"9.60E+04","cfm","9.77E+08","cf","Reactor Vent IP Unit 1","Reactor Vent IP Unit 1","mixed","","C",100
2016090,"Quad Cities","Unit 1","AR-41","7.96E-07","uCi/cc","","","",3/9/2016 7:07:00,3/16/2016 7:21:00,10094.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016090,"Quad Cities","Unit 1","KR-85M","1.56E-06","uCi/cc","","","",3/9/2016 7:07:00,3/16/2016 7:21:00,10094.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016090,"Quad Cities","Unit 1","KR-87","1.04E-05","uCi/cc","","","",3/9/2016 7:07:00,3/16/2016 7:21:00,10094.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016090,"Quad Cities","Unit 1","KR-88","6.59E-06","uCi/cc","","","",3/9/2016 7:07:00,3/16/2016 7:21:00,10094.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016090,"Quad Cities","Unit 1","XE-133","6.24E-07","uCi/cc","","","",3/9/2016 7:07:00,3/16/2016 7:21:00,10094.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016090,"Quad Cities","Unit 1","XE-135","9.36E-06","uCi/cc","","","",3/9/2016 7:07:00,3/16/2016 7:21:00,10094.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016090,"Quad Cities","Unit 1","XE-135M","7.36E-05","uCi/cc","","","",3/9/2016 7:07:00,3/16/2016 7:21:00,10094.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016090,"Quad Cities","Unit 1","XE-138","2.69E-04","uCi/cc","","","",3/9/2016 7:07:00,3/16/2016 7:21:00,10094.00,"2.10E+01","cfm","2.12E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016091,"Quad Cities","Unit 2","AR-41","5.89E-07","uCi/cc","","","",3/9/2016 7:15:00,3/16/2016 7:32:00,10097.00,"2.10E+01","cfm","2.12E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016091,"Quad Cities","Unit 2","KR-85M","4.45E-07","uCi/cc","","","",3/9/2016 7:15:00,3/16/2016 7:32:00,10097.00,"2.10E+01","cfm","2.12E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016091,"Quad Cities","Unit 2","KR-87","3.09E-06","uCi/cc","","","",3/9/2016 7:15:00,3/16/2016 7:32:00,10097.00,"2.10E+01","cfm","2.12E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016091,"Quad Cities","Unit 2","KR-88","1.71E-06","uCi/cc","","","",3/9/2016 7:15:00,3/16/2016 7:32:00,10097.00,"2.10E+01","cfm","2.12E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016091,"Quad Cities","Unit 2","XE-133","1.74E-07","uCi/cc","","","",3/9/2016 7:15:00,3/16/2016 7:32:00,10097.00,"2.10E+01","cfm","2.12E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
